item_id,carrier_name,mode,region,country,capacity_type,capacity_unit,avg_transit_days,max_transit_days,min_transit_days,service_level,temperature_controlled,hazardous_capable,tracking_available,carrier_type,certifications,cost_per_kg,cost_per_shipment_base,currency,reliability_score,on_time_pct_typical
CARRI0938,Carrier_0938,air,North,BR,parcel,teu,0.8,3.457859472,0.5,express,Y,Y,Y,non-asset,,15.5552,12255.16,BRL,75.56,92.88
CARRI0939,Carrier_0939,sea,North,CN,FTL,teu,17.59406878,24.21027577,15.74118283,express,Y,N,N,asset,TAPA|C-TPAT,16.6197,17972.22,CNY,53.31,91.7
CARRI0940,Carrier_0940,road,East,MX,parcel,teu,4.452004238,13.12014775,0.5,standard,N,Y,Y,asset,,30.8011,9468.83,MXN,82.6,94.45
CARRI0941,Carrier_0941,road,Central,DE,LTL,kg,3.172026361,15.14337263,0.5,economy,N,Y,N,non-asset,TAPA,20.6175,14785.79,EUR,56.73,75.38
CARRI0942,Carrier_0942,multimodal,North,MX,LTL,kg,8.075131942,16.38075584,6.634066475,express,Y,Y,N,non-asset,ISO,7.9919,7182.99,MXN,52.66,87.26
CARRI0943,Carrier_0943,rail,East,US,FTL,cbm,5.424723615,11.37055627,3.550968922,standard,Y,N,Y,asset,ISO|TAPA,22.4331,7127.44,USD,74.05,100
CARRI0944,Carrier_0944,multimodal,North,BR,parcel,cbm,8.623729197,12.67404114,5.156297234,economy,N,N,Y,non-asset,,17.1385,11725.44,BRL,72.46,99.81
CARRI0945,Carrier_0945,rail,North,IN,LTL,cbm,7.687186861,11.77202043,5.081203172,express,N,N,N,asset,,13.8404,5128.46,INR,57.21,77.74
CARRI0946,Carrier_0946,rail,West,BR,LTL,kg,6.888896925,11.8289206,3.937903865,express,N,N,Y,asset,ISO|TAPA,21.1003,5970.94,BRL,80.16,100
CARRI0947,Carrier_0947,air,South,CN,FTL,teu,0.8,12.02643913,0.5,express,Y,N,N,asset,C-TPAT,22.0284,7464.82,CNY,51.57,79.61
CARRI0948,Carrier_0948,sea,West,BR,FTL,teu,17.51001581,28.51550614,15.73933485,standard,N,Y,Y,non-asset,ISO|C-TPAT,23.6256,20377,BRL,64.42,77.76
CARRI0949,Carrier_0949,rail,Central,SG,FTL,cbm,4.589801639,10.83545053,0.5,standard,N,N,N,asset,ISO,16.0106,13268.47,SGD,46.38,76.85
CARRI0950,Carrier_0950,road,West,IN,parcel,cbm,6.6410666,17.91453445,5.345705902,standard,N,N,N,asset,,22.1333,8657.48,INR,53.86,73.15
CARRI0951,Carrier_0951,air,East,IN,FTL,kg,2.926699151,6.073900806,0.5,express,N,N,Y,non-asset,,13.3338,9011.7,INR,77.11,79.4
CARRI0952,Carrier_0952,air,West,CN,FTL,teu,0.909246273,6.310701533,0.5,express,N,N,Y,asset,TAPA,25.9559,4762.42,CNY,88.22,100
CARRI0953,Carrier_0953,sea,West,IN,FTL,teu,15.69937429,24.93311844,14.58285969,standard,N,N,N,asset,TAPA,31.6498,17287.55,INR,45.02,73.81
CARRI0954,Carrier_0954,air,West,DE,parcel,kg,3.499822667,5.880869479,1.454103725,standard,N,N,Y,non-asset,ISO,24.8436,10503.2,EUR,68.62,88.28
CARRI0955,Carrier_0955,road,North,SG,LTL,cbm,5.15577488,17.14171056,0.580672525,express,N,N,Y,non-asset,ISO|TAPA,18.0795,3687.16,SGD,74.82,86.08
CARRI0956,Carrier_0956,road,North,MX,FTL,kg,4.970602596,16.54540832,0.5,standard,Y,Y,N,asset,ISO,22.8376,3777.66,MXN,44.64,69.69
CARRI0957,Carrier_0957,sea,North,BR,parcel,cbm,20.40167717,29.09046829,17.83864375,express,Y,Y,N,non-asset,ISO|TAPA,16.8471,11224.85,BRL,55.53,62.24
CARRI0958,Carrier_0958,sea,South,MX,FTL,teu,18.55125874,28.99766009,15.13167085,standard,Y,N,N,asset,,21.0197,13999.05,MXN,50.83,71.72
CARRI0959,Carrier_0959,sea,East,MX,parcel,kg,16.19444282,19.6734049,10.39124072,express,N,N,Y,asset,TAPA,22.6145,8992.09,MXN,64.41,92.29
CARRI0960,Carrier_0960,air,East,BR,LTL,cbm,0.8,8.580659213,0.5,express,Y,Y,Y,asset,,32.7674,9588.07,BRL,81.76,100
CARRI0961,Carrier_0961,multimodal,West,DE,LTL,kg,12.3091964,24.01218399,10.41535798,express,N,N,N,asset,,32.3104,15361.78,EUR,57.02,82.75
CARRI0962,Carrier_0962,air,West,MX,LTL,kg,3.846444311,7.772964998,2.938346274,express,Y,N,N,non-asset,ISO,21.5548,8616.15,MXN,69.48,91.65
CARRI0963,Carrier_0963,sea,West,DE,FTL,cbm,18.39956852,25.19611438,12.41968175,express,Y,N,Y,non-asset,,16.0556,18077.65,EUR,60.97,77.68
CARRI0964,Carrier_0964,air,South,BR,FTL,kg,5.268610321,15.8352962,1.046394635,economy,Y,N,N,asset,TAPA|C-TPAT,9.3096,8007.19,BRL,54.77,78.12
CARRI0965,Carrier_0965,rail,Central,IN,FTL,kg,7.591282268,19.43817917,3.197494286,standard,Y,N,Y,asset,TAPA|ISO,31.3995,7321.72,INR,69.58,78.84
CARRI0966,Carrier_0966,rail,East,CN,LTL,kg,7.110835176,18.88596368,4.031824552,express,Y,N,N,non-asset,ISO,19.7656,10265.78,CNY,65.2,74.18
CARRI0967,Carrier_0967,air,South,US,FTL,teu,1.224084385,6.894714615,0.5,express,N,N,Y,non-asset,,25.1876,5508.63,USD,65,90.2
CARRI0968,Carrier_0968,air,North,BR,FTL,cbm,2.184014951,12.20859106,0.5,standard,N,N,N,non-asset,TAPA|C-TPAT,19.1577,11187.76,BRL,56.65,84.98
CARRI0969,Carrier_0969,sea,East,MX,LTL,teu,18.07764002,28.27477293,12.83156026,economy,N,N,Y,asset,ISO|TAPA,7.714,14836.53,MXN,58.84,74.31
CARRI0970,Carrier_0970,road,South,MX,parcel,cbm,4.612626241,13.29514286,3.809972388,standard,N,N,N,non-asset,,40.1612,5444.13,MXN,57.8,83.42
CARRI0971,Carrier_0971,air,West,SG,LTL,kg,0.8,11.01004912,0.5,economy,N,N,Y,asset,ISO,33.4838,5498.3,SGD,70.07,78
CARRI0972,Carrier_0972,air,North,US,LTL,teu,0.867337369,9.505457812,0.5,standard,N,N,N,asset,ISO,21.1781,9512.64,USD,60.55,76.18
CARRI0973,Carrier_0973,multimodal,East,DE,FTL,kg,8.240785086,14.59262227,5.856081904,economy,Y,N,Y,non-asset,ISO,11.2444,8121.28,EUR,66.14,95.45
CARRI0974,Carrier_0974,multimodal,West,US,parcel,teu,9.4374508,18.73580797,7.825352632,express,N,Y,Y,asset,C-TPAT|TAPA,19.8387,10291.44,USD,64.97,91.65
CARRI0975,Carrier_0975,sea,North,BR,LTL,kg,18.21073392,22.44961122,15.42464079,economy,N,N,Y,asset,TAPA,24.2752,14465.12,BRL,59.82,58.98
CARRI0976,Carrier_0976,air,West,BR,LTL,kg,0.8,10.29316308,0.5,economy,N,N,N,asset,TAPA|ISO,18.2058,4366.2,BRL,53.45,71.38
CARRI0977,Carrier_0977,rail,Central,IN,parcel,teu,7.976855423,12.86758476,3.982320256,economy,N,N,N,asset,C-TPAT,36.346,5891.36,INR,51.99,85.39
CARRI0978,Carrier_0978,multimodal,North,SG,LTL,cbm,8.949556673,19.57598787,8.050132738,economy,N,N,N,asset,TAPA,18.2661,21827.77,SGD,42.21,74.63
CARRI0979,Carrier_0979,air,Central,DE,parcel,cbm,1.38833731,10.49460208,0.5,express,N,N,Y,asset,,49.7157,7779.38,EUR,75.35,92.12
CARRI0980,Carrier_0980,road,South,CN,FTL,cbm,3.240330256,14.64075332,0.5,standard,N,Y,Y,non-asset,TAPA|C-TPAT,15.2599,7279.64,CNY,80.43,100
CARRI0981,Carrier_0981,sea,Central,CN,LTL,cbm,17.42697331,20.81631437,12.43404488,express,Y,N,N,asset,TAPA,33.7775,5966.68,CNY,53.69,65.84
CARRI0982,Carrier_0982,air,Central,CN,LTL,teu,3.966051843,7.695973653,1.634539564,express,N,N,Y,non-asset,,33.3724,4012.71,CNY,74.9,92.25
CARRI0983,Carrier_0983,air,Central,CN,FTL,teu,0.990302196,8.961856227,0.5,economy,Y,N,N,non-asset,,23.8479,6789.62,CNY,70.39,100
CARRI0984,Carrier_0984,road,East,DE,parcel,cbm,4.588713522,12.12479278,2.762080875,economy,N,N,Y,asset,C-TPAT,20.3382,10844.42,EUR,63.63,80.54
CARRI0985,Carrier_0985,air,Central,IN,parcel,cbm,3.14845254,13.57358808,0.5,express,N,N,N,non-asset,,32.5539,12857.42,INR,66.69,80.62
CARRI0986,Carrier_0986,rail,South,IN,FTL,cbm,6.919499227,18.50174383,2.706444109,express,N,N,N,asset,C-TPAT|TAPA,14.4087,9164.21,INR,67.3,78.62
CARRI0987,Carrier_0987,sea,South,CN,parcel,kg,14.60387989,26.14888346,11.68086427,standard,N,N,N,non-asset,TAPA|C-TPAT,8.7901,14128.76,CNY,42.43,73.42
CARRI0988,Carrier_0988,multimodal,South,DE,parcel,teu,6.850955303,16.68211495,4.223792181,economy,N,N,N,non-asset,,16.0675,7245.47,EUR,45.93,74.14
CARRI0989,Carrier_0989,multimodal,Central,US,LTL,teu,9.500738897,15.10196973,6.013758408,standard,Y,N,N,asset,TAPA,19.8207,7398.33,USD,55.89,84.79
CARRI0990,Carrier_0990,air,North,SG,FTL,cbm,5.130967235,9.523781237,0.5,standard,Y,N,N,non-asset,TAPA,22.8945,6259.04,SGD,60.47,77.32
CARRI0991,Carrier_0991,road,South,SG,LTL,cbm,6.492050504,15.46633782,0.998730354,standard,Y,N,Y,non-asset,C-TPAT,18.8327,8389.84,SGD,75,91.52
CARRI0992,Carrier_0992,sea,Central,SG,FTL,kg,18.94693482,24.45431699,13.95993116,economy,N,N,Y,asset,ISO|TAPA,12.0466,12743.66,SGD,51.16,75.35
CARRI0993,Carrier_0993,multimodal,East,MX,parcel,kg,11.05603558,19.99398954,7.192593127,standard,Y,N,N,non-asset,C-TPAT|ISO,28.3224,16174.11,MXN,44.35,61.07
CARRI0994,Carrier_0994,road,East,CN,parcel,cbm,4.051955882,11.38521548,0.5,standard,Y,N,Y,asset,ISO|TAPA,36.2921,6352.14,CNY,63.93,78.18
CARRI0995,Carrier_0995,rail,North,US,parcel,cbm,6.70171675,10.82184903,3.343389224,standard,Y,N,N,asset,C-TPAT|TAPA,31.3105,11171.43,USD,59.32,86.54
CARRI0996,Carrier_0996,air,North,US,parcel,teu,3.356616123,8.4996531,0.5,standard,N,N,N,non-asset,ISO|C-TPAT,23.8454,7639.91,USD,70.62,80.85
CARRI0997,Carrier_0997,sea,West,DE,FTL,cbm,18.76600443,26.90046568,15.09552374,standard,N,N,N,non-asset,TAPA,26.908,13835.24,EUR,48.38,77.56
CARRI0998,Carrier_0998,multimodal,West,IN,LTL,kg,6.944868822,11.62615573,1.487937845,standard,Y,N,N,asset,,31.9158,18410,INR,59.76,77.24
CARRI0999,Carrier_0999,sea,East,MX,LTL,cbm,18.26493007,30.03246738,13.62454477,express,Y,Y,N,non-asset,ISO,14.1014,13381.2,MXN,49.54,69.38
CARRI1000,Carrier_1000,rail,North,IN,parcel,cbm,6.342591756,12.48234401,3.126236535,standard,N,N,Y,non-asset,TAPA|C-TPAT,31.3296,13084.12,INR,62.57,81.15
CARRI1001,Carrier_1001,road,West,BR,FTL,teu,2.013048309,11.73591873,0.5,economy,N,N,Y,asset,,16.5432,6667.06,BRL,68.23,91.88
CARRI1002,Carrier_1002,air,South,BR,parcel,teu,3.031222619,8.287179655,0.5,express,Y,N,N,asset,ISO|TAPA,10.5849,5732.6,BRL,65.02,87.84
CARRI1003,Carrier_1003,multimodal,South,IN,parcel,cbm,9.213012211,14.09231344,6.770777424,economy,N,N,N,non-asset,ISO|C-TPAT,39.1534,17444.57,INR,46.46,67.12
CARRI1004,Carrier_1004,multimodal,North,DE,LTL,kg,9.173001526,13.20316838,6.075221613,standard,N,N,N,asset,C-TPAT|TAPA,15.7414,12398.9,EUR,56.7,72.7
CARRI1005,Carrier_1005,sea,East,DE,parcel,kg,18.11539104,25.40451501,14.7317311,standard,Y,N,N,non-asset,C-TPAT,12.1699,13072.27,EUR,53.63,69.05
CARRI1006,Carrier_1006,sea,North,BR,FTL,cbm,19.06706696,29.10247959,15.7605907,standard,N,Y,N,asset,C-TPAT,25.0347,7726.73,BRL,46.38,77.71
CARRI1007,Carrier_1007,sea,South,BR,parcel,kg,15.01497018,24.59536611,9.336654049,standard,N,Y,N,asset,TAPA,22.5787,24619.08,BRL,57.42,80.74
CARRI1008,Carrier_1008,air,South,SG,parcel,teu,1.692245232,6.734378795,0.5,economy,Y,N,Y,asset,C-TPAT|TAPA,23.0984,5044.59,SGD,64.01,85.86
CARRI1009,Carrier_1009,sea,West,BR,parcel,teu,19.94724345,23.17781093,19.19548032,express,N,N,Y,asset,TAPA|C-TPAT,8.6304,10700.5,BRL,56.7,74.82
CARRI1010,Carrier_1010,air,Central,MX,LTL,teu,1.914256614,12.68064234,0.5,standard,N,N,N,asset,,20.2534,9805.41,MXN,72.34,100
CARRI1011,Carrier_1011,multimodal,West,US,parcel,teu,5.483104772,9.014356138,0.5,standard,N,N,Y,asset,,25.1274,6464.3,USD,78.19,96.88
CARRI1012,Carrier_1012,air,North,DE,LTL,kg,1.594583001,12.7503881,0.5,economy,Y,N,Y,asset,C-TPAT|TAPA,43.5455,10955.39,EUR,80.69,93.56
CARRI1013,Carrier_1013,multimodal,West,US,FTL,teu,10.04247201,21.16138962,8.154278501,standard,N,N,N,asset,,50,12525.79,USD,39.91,70.89
CARRI1014,Carrier_1014,air,South,CN,LTL,teu,0.8,9.729392129,0.5,standard,N,N,Y,non-asset,TAPA,11.8796,7391.86,CNY,73.08,92.67
CARRI1015,Carrier_1015,road,West,IN,parcel,cbm,6.413361384,12.40206979,1.695785898,express,N,N,N,asset,ISO|TAPA,28.3242,4727.52,INR,64.5,82.84
CARRI1016,Carrier_1016,road,North,DE,parcel,cbm,5.281857059,11.11844439,3.78420671,standard,N,Y,Y,asset,ISO|C-TPAT,17.5885,7977.82,EUR,63.38,80.54
CARRI1017,Carrier_1017,air,South,IN,parcel,teu,5.393804131,10.94642006,1.763342124,standard,N,Y,Y,asset,,29.1492,6045.01,INR,58.46,84.11
CARRI1018,Carrier_1018,air,South,SG,LTL,kg,0.8,11.53547729,0.5,standard,N,N,N,non-asset,TAPA,12.0773,4872.43,SGD,73.33,84.51
CARRI1019,Carrier_1019,rail,Central,CN,FTL,teu,7.73824801,11.74252516,3.125637721,express,N,N,N,non-asset,,21.4928,5898.15,CNY,53.75,79.97
CARRI1020,Carrier_1020,multimodal,East,CN,FTL,teu,6.316175716,13.12939064,5.734165314,standard,N,N,Y,asset,C-TPAT|ISO,25.6755,8407.15,CNY,67.42,93.57
CARRI1021,Carrier_1021,air,Central,US,parcel,teu,3.968239363,7.082212993,1.040523366,economy,N,Y,Y,asset,C-TPAT|ISO,32.4437,6983.48,USD,55.69,76.63
CARRI1022,Carrier_1022,rail,West,BR,LTL,cbm,6.657455671,18.32808523,3.499671308,express,N,Y,Y,asset,ISO,8.0922,12842.68,BRL,67.81,79.16
CARRI1023,Carrier_1023,sea,North,BR,LTL,teu,17.71620722,23.48129605,12.22829315,standard,N,Y,N,asset,TAPA|C-TPAT,20.2511,9946.96,BRL,27.75,63.44
CARRI1024,Carrier_1024,air,South,US,FTL,cbm,2.348211911,7.006981883,0.5,economy,Y,N,N,asset,C-TPAT|TAPA,12.4395,14546.06,USD,66.68,84.54
CARRI1025,Carrier_1025,air,West,US,parcel,kg,3.194403199,12.8886055,0.96930734,economy,Y,N,N,non-asset,,30.8667,9392.84,USD,60.87,71.98
CARRI1026,Carrier_1026,sea,East,US,FTL,cbm,20.08266972,24.47198956,14.66557995,standard,N,N,Y,asset,,42.5307,27823.76,USD,65.38,100
CARRI1027,Carrier_1027,air,West,DE,LTL,teu,3.876123229,10.28486718,1.876885264,standard,N,N,Y,asset,TAPA,12.2013,9014.52,EUR,76.83,86.08
CARRI1028,Carrier_1028,air,East,CN,LTL,cbm,0.8,5.627591538,0.5,standard,Y,N,Y,non-asset,TAPA|ISO,21.0043,5334.34,CNY,80.57,88.21
CARRI1029,Carrier_1029,sea,Central,BR,LTL,teu,19.18843879,29.60713774,15.57310237,standard,N,N,Y,non-asset,TAPA,16.19,24862.73,BRL,58.42,65.03
CARRI1030,Carrier_1030,air,South,CN,LTL,teu,2.014639798,6.917016907,1.230827107,standard,Y,Y,N,non-asset,ISO|C-TPAT,22.6235,5392.54,CNY,50.7,81.64
CARRI1031,Carrier_1031,rail,South,CN,LTL,teu,7.438766701,12.29306085,6.625286537,standard,Y,N,N,asset,ISO,12.4304,10637.45,CNY,73.9,74.57
CARRI1032,Carrier_1032,sea,East,BR,parcel,kg,16.96983145,27.70014855,12.55171954,standard,Y,N,Y,asset,C-TPAT|TAPA,19.7257,12871.9,BRL,55.62,72.89
CARRI1033,Carrier_1033,air,West,MX,parcel,kg,0.803004378,4.630544186,0.5,standard,Y,N,N,asset,C-TPAT,34.873,6487.76,MXN,50.65,79.45
CARRI1034,Carrier_1034,multimodal,West,IN,parcel,cbm,9.295245568,15.92397332,8.589188048,express,N,N,N,asset,C-TPAT|ISO,24.0041,8825.56,INR,67.78,89.95
CARRI1035,Carrier_1035,multimodal,Central,CN,LTL,cbm,9.456315293,21.04829575,3.800797942,express,Y,N,Y,asset,,17.9611,6859.75,CNY,83.95,100
CARRI1036,Carrier_1036,rail,South,IN,LTL,kg,7.671632489,11.11719543,2.850153984,economy,Y,N,Y,asset,,11.0933,8524.22,INR,62.25,81.48
CARRI1037,Carrier_1037,road,South,BR,FTL,cbm,5.015336405,15.45445923,0.5,economy,N,N,Y,asset,,28.925,13082.68,BRL,66.28,93.71
CARRI1038,Carrier_1038,multimodal,South,CN,FTL,cbm,6.376769414,14.97892745,2.057939261,express,N,N,Y,non-asset,,19.1346,8807.11,CNY,83.29,97.92
CARRI1039,Carrier_1039,rail,North,SG,LTL,teu,6.383209749,14.21924609,2.997103549,economy,N,N,Y,asset,ISO|C-TPAT,41.9763,3276.51,SGD,61.28,76.31
CARRI1040,Carrier_1040,multimodal,West,MX,FTL,teu,7.361330078,18.72974347,2.103297399,express,N,N,Y,asset,TAPA|C-TPAT,36.7983,10901.24,MXN,64.48,86.31
CARRI1041,Carrier_1041,multimodal,West,DE,LTL,kg,9.044254383,18.99600487,4.229242778,standard,N,N,N,non-asset,ISO,34.3996,8960.87,EUR,61.77,87.06
CARRI1042,Carrier_1042,road,South,US,LTL,kg,7.222514182,18.86327492,4.708337053,standard,N,N,Y,non-asset,,18.8461,18978.62,USD,68.22,90.89
CARRI1043,Carrier_1043,multimodal,West,DE,parcel,teu,8.766679826,17.45645565,3.489363336,standard,N,N,Y,asset,C-TPAT|TAPA,18.5341,8201.05,EUR,76.51,100
CARRI1044,Carrier_1044,sea,North,CN,LTL,cbm,16.42728325,18.47233215,12.23795209,economy,N,N,N,non-asset,C-TPAT|TAPA,17.0154,15218.16,CNY,47.73,82.99
CARRI1045,Carrier_1045,multimodal,East,IN,LTL,kg,10.89987254,16.89922518,9.156034693,express,Y,N,N,non-asset,C-TPAT,18.1759,9999.02,INR,54.79,82.78
CARRI1046,Carrier_1046,air,East,MX,parcel,cbm,0.8,9.110804018,0.5,standard,N,N,N,asset,,39.587,9702.27,MXN,61.1,77.55
CARRI1047,Carrier_1047,multimodal,South,IN,LTL,teu,4.042446586,9.394391487,0.5,standard,Y,N,Y,non-asset,,35.7603,10418.49,INR,65.65,80.39
CARRI1048,Carrier_1048,rail,Central,IN,FTL,teu,5.576107965,10.67434522,3.1174204,economy,N,N,N,non-asset,ISO|C-TPAT,23.998,6731.09,INR,47.65,80.69
CARRI1049,Carrier_1049,air,West,CN,FTL,cbm,2.346911243,14.09972434,0.557358996,express,Y,N,Y,asset,,34.1744,12880.55,CNY,81.52,100
CARRI1050,Carrier_1050,multimodal,North,DE,parcel,cbm,10.9887834,22.17520061,6.106859328,standard,N,N,Y,non-asset,,19.3976,9035.78,EUR,67.85,93.22
CARRI1051,Carrier_1051,road,Central,BR,LTL,teu,3.093141644,5.207347079,1.511616656,express,N,N,N,asset,,15.006,6176.47,BRL,69.55,94.24
CARRI1052,Carrier_1052,rail,West,IN,LTL,cbm,10.47707456,19.29841043,9.824814871,standard,Y,N,N,asset,C-TPAT,44.3128,17847.4,INR,46.71,65.53
CARRI1053,Carrier_1053,sea,Central,US,FTL,cbm,18.04188037,26.72998902,16.90749579,express,N,Y,Y,non-asset,ISO,22.2439,11918.19,USD,66.6,95.92
CARRI1054,Carrier_1054,air,South,CN,parcel,kg,2.033318481,13.98672786,0.5,standard,Y,N,Y,asset,C-TPAT|ISO,39.1816,7315.45,CNY,73.74,97.51
CARRI1055,Carrier_1055,road,East,US,parcel,kg,3.42813847,8.198937115,0.5,express,N,N,N,non-asset,C-TPAT|TAPA,20.9794,6170.05,USD,53.83,75.97
CARRI1056,Carrier_1056,road,East,SG,LTL,teu,3.549374125,7.68695745,1.812781062,standard,Y,N,Y,asset,,26.2279,7183.78,SGD,77.6,100
CARRI1057,Carrier_1057,road,Central,MX,LTL,teu,5.408315227,11.45646945,3.522937409,standard,N,Y,N,non-asset,ISO,35.0472,13482.44,MXN,58.01,84.36
CARRI1058,Carrier_1058,air,East,BR,LTL,cbm,0.8,11.21813765,0.5,express,N,Y,Y,asset,ISO,24.1414,5648.89,BRL,87.46,99.4
CARRI1059,Carrier_1059,sea,East,MX,parcel,teu,16.50022416,27.59800212,11.02653303,economy,N,N,Y,asset,ISO,26.0103,10072.75,MXN,52.14,79.3
CARRI1060,Carrier_1060,sea,Central,BR,parcel,kg,17.29946119,28.1759167,15.26387657,economy,N,N,N,asset,ISO|TAPA,42.0851,13592.38,BRL,38.25,68.27
CARRI1061,Carrier_1061,air,West,US,parcel,cbm,0.8,8.157445152,0.5,economy,N,N,N,asset,ISO|TAPA,22.1858,5955.13,USD,52.25,85.64
CARRI1062,Carrier_1062,multimodal,North,US,parcel,teu,7.692734079,10.11429521,2.540655094,standard,N,N,Y,non-asset,C-TPAT|TAPA,13.5672,9757.99,USD,66.91,78.35
CARRI1063,Carrier_1063,road,East,BR,FTL,kg,3.731986672,14.97174337,3.021330651,economy,N,N,N,non-asset,C-TPAT|ISO,25.944,5376.92,BRL,61.94,84.92
CARRI1064,Carrier_1064,air,Central,DE,LTL,teu,2.370641516,12.41797233,1.036330913,express,Y,N,N,asset,ISO|TAPA,22.3465,10350.58,EUR,76.69,82.76
CARRI1065,Carrier_1065,multimodal,Central,CN,FTL,teu,10.88009442,22.74634667,8.162173169,express,Y,N,Y,non-asset,,21.6175,13958.36,CNY,63.65,83.54
CARRI1066,Carrier_1066,sea,South,CN,parcel,cbm,16.68153577,19.01005108,13.96425504,standard,Y,N,Y,asset,,19.7288,8838.6,CNY,50.57,71.48
CARRI1067,Carrier_1067,sea,Central,CN,LTL,teu,17.77378006,22.76079965,13.34974101,standard,Y,N,N,asset,TAPA|ISO,25.9479,8271.43,CNY,51.94,90.14
CARRI1068,Carrier_1068,air,South,SG,FTL,cbm,1.270527494,9.312463613,0.5,express,N,N,N,non-asset,,22.2152,7491.3,SGD,70.76,90.33
CARRI1069,Carrier_1069,air,East,MX,LTL,teu,5.043701412,7.980438077,1.585477736,express,N,N,N,asset,,25.1203,6610.74,MXN,60.43,94.28
CARRI1070,Carrier_1070,sea,South,SG,LTL,teu,15.77666537,23.26398562,14.22601576,express,N,N,N,asset,,19.736,10089.09,SGD,53.01,73.74
CARRI1071,Carrier_1071,sea,South,MX,FTL,teu,17.27702065,25.49052676,15.25548207,express,N,N,N,non-asset,C-TPAT|ISO,36.7235,21374.3,MXN,59.5,78.66
CARRI1072,Carrier_1072,rail,East,CN,parcel,kg,8.229740604,16.83127493,3.956042295,economy,Y,N,N,asset,ISO|C-TPAT,23.4851,6658.62,CNY,53.94,62.77
CARRI1073,Carrier_1073,sea,North,DE,parcel,cbm,21.13772862,27.62159146,20.32181146,express,N,N,Y,asset,TAPA,12.595,27902.94,EUR,56.58,94.12
CARRI1074,Carrier_1074,sea,West,SG,LTL,teu,17.07632245,27.87794341,12.14517138,standard,N,N,Y,non-asset,TAPA|ISO,12.203,16850.97,SGD,55.9,77.78
CARRI1075,Carrier_1075,multimodal,West,SG,FTL,kg,7.945138188,17.90158776,5.213015718,express,Y,N,N,asset,ISO|C-TPAT,32.9633,15071.34,SGD,55.52,90.82
CARRI1076,Carrier_1076,multimodal,West,CN,parcel,teu,11.29633481,17.39025598,10.77411897,economy,N,N,Y,non-asset,C-TPAT,34.0841,12325.27,CNY,60.56,84.26
CARRI1077,Carrier_1077,road,South,US,FTL,teu,5.610421143,14.08346868,3.540646658,economy,N,N,Y,asset,,15.7171,12343.83,USD,53.38,81.97
CARRI1078,Carrier_1078,sea,Central,DE,FTL,teu,20.38991575,29.86381674,19.49769425,express,N,N,Y,asset,ISO|TAPA,22.6322,10271.65,EUR,57.9,90.23
CARRI1079,Carrier_1079,sea,Central,BR,FTL,kg,18.55422061,26.72874026,16.2266275,economy,N,N,Y,asset,ISO|C-TPAT,14.5073,18945.74,BRL,54.96,65.2
CARRI1080,Carrier_1080,road,North,IN,LTL,cbm,2.459170342,4.593313467,1.271651208,standard,N,N,Y,asset,ISO|TAPA,27.8498,12867.82,INR,72.88,86.59
CARRI1081,Carrier_1081,sea,North,SG,FTL,cbm,18.93972871,24.09006502,18.17911831,economy,N,N,Y,non-asset,ISO|TAPA,22.7191,12066.63,SGD,53.68,87.82
CARRI1082,Carrier_1082,rail,South,CN,LTL,teu,5.684299134,15.37282369,4.57124014,standard,N,N,Y,non-asset,ISO,26.2948,11593.4,CNY,73.79,86.42
CARRI1083,Carrier_1083,multimodal,North,BR,LTL,kg,6.305356265,12.70862182,2.259240388,express,N,Y,N,asset,C-TPAT,22.3447,12890.99,BRL,68.51,81.66
CARRI1084,Carrier_1084,road,South,MX,LTL,cbm,2.70716859,12.29462789,0.5,express,N,Y,Y,non-asset,,50,14808.18,MXN,59.91,77.55
CARRI1085,Carrier_1085,rail,East,MX,FTL,teu,7.400605358,16.55207691,1.426758643,express,N,N,Y,non-asset,ISO,50,8301.83,MXN,62.78,90.92
CARRI1086,Carrier_1086,rail,Central,BR,LTL,cbm,8.155861426,13.41294187,4.883159606,standard,N,N,Y,asset,TAPA,18.5377,9732.95,BRL,65.14,77.9
CARRI1087,Carrier_1087,road,West,BR,LTL,kg,8.865978051,16.46681473,6.664781473,standard,N,Y,N,asset,,26.0789,9396.52,BRL,60.57,82.84
CARRI1088,Carrier_1088,sea,East,SG,LTL,kg,18.7103602,23.81150068,13.56001592,express,Y,Y,N,asset,,15.8358,13241.42,SGD,50.17,74.6
CARRI1089,Carrier_1089,sea,West,DE,FTL,cbm,17.74392503,23.76911843,12.25707899,standard,N,N,N,asset,C-TPAT,21.0062,12017.66,EUR,33.54,56.58
CARRI1090,Carrier_1090,road,East,US,FTL,kg,5.753850534,17.65722728,2.333041058,standard,N,N,N,non-asset,,15.7734,4975.12,USD,57.47,84.11
CARRI1091,Carrier_1091,sea,North,BR,parcel,cbm,16.25592901,27.81015376,15.75449179,standard,Y,Y,Y,non-asset,C-TPAT|TAPA,25.3125,19431.23,BRL,59.81,72.64
CARRI1092,Carrier_1092,sea,Central,BR,FTL,teu,19.08065512,29.3179096,14.33794213,economy,N,N,Y,asset,,8.6439,15292.63,BRL,53.04,79.1
CARRI1093,Carrier_1093,rail,Central,DE,parcel,teu,7.048211539,12.81961106,1.956751469,standard,N,N,N,asset,,33.2045,9461.45,EUR,57.89,68.75
