item_id,warehouse_id,location,country,region,city,capacity_sqft,capacity_pallets,capacity_volume_cbm,capabilities,temperature_zone,hazmat_capable,lead_time_days_receipt,lead_time_days_ship,last_mile_radius_km,automation_level
WARI1094,WH-01094,Market Blvd 1094,MX,South,Frankfurt,50000.0,1396,13699.49,kitting|VAS|cross-dock,ambient,N,6.54,8.06,40.56,manual
WARI1095,WH-01095,Harbor Way 1095,SG,East,Frankfurt,50000.0,1675,10931.03,pick/pack|VAS|cross-dock,ambient,Y,10.68,10.93,56.89,semi-auto
WARI1096,WH-01096,Industrial Rd 1096,CN,South,Mumbai,50000.0,1426,11926.99,returns,chilled,N,8.01,5.85,25.73,manual
WARI1097,WH-01097,Industrial Rd 1097,IN,North,Berlin,50000.0,1471,16570.8,kitting,ambient,N,8.39,7.93,57.23,manual
WARI1098,WH-01098,Main St 1098,DE,West,Berlin,50000.0,1355,11226.91,returns|cross-dock|pick/pack,ambient,N,6.81,8.08,50.04,full-auto
WARI1099,WH-01099,Industrial Rd 1099,DE,Central,Chennai,50000.0,1819,14541.71,returns|kitting,ambient,Y,6.4,5.32,47.37,semi-auto
WARI1100,WH-01100,Market Blvd 1100,BR,Central,Berlin,50000.0,1165,15863.05,pick/pack,ambient,Y,7.99,6.47,37.11,manual
WARI1101,WH-01101,Market Blvd 1101,SG,South,Austin,50000.0,1644,11948.66,kitting|returns|VAS,ambient,N,9.37,8.47,25.05,semi-auto
WARI1102,WH-01102,Market Blvd 1102,DE,West,Aurora,50000.0,1820,16329.67,pick/pack,chilled,N,6.32,6.81,39.93,semi-auto
WARI1103,WH-01103,Main St 1103,US,North,Berlin,50000.0,1117,10003.78,pick/pack|cross-dock|returns,ambient,N,3.85,3.63,61.46,manual
WARI1104,WH-01104,Industrial Rd 1104,SG,Central,Pune,50000.0,1633,13684.21,pick/pack,ambient,N,0.26,4.17,49.67,full-auto
WARI1105,WH-01105,Market Blvd 1105,BR,North,Pune,50000.0,1397,10732.21,kitting|VAS|returns,ambient,N,4.0,4.35,43.43,manual
WARI1106,WH-01106,Industrial Rd 1106,US,West,Aurora,50000.0,1270,15645.99,cross-dock,chilled,N,4.22,4.74,41.43,full-auto
WARI1107,WH-01107,Market Blvd 1107,SG,Central,Pune,50000.0,1843,16463.93,kitting|cross-dock|VAS,ambient,N,7.81,9.68,42.66,full-auto
WARI1108,WH-01108,Harbor Way 1108,US,West,Pune,50000.0,1583,11332.08,cross-dock|VAS|returns,ambient,N,1.52,0.87,35.77,manual
WARI1109,WH-01109,Main St 1109,MX,South,Frankfurt,50000.0,1623,14183.32,pick/pack|VAS,chilled,Y,7.19,6.09,30.29,semi-auto
WARI1110,WH-01110,Industrial Rd 1110,SG,East,Pune,50000.0,1610,10500.54,cross-dock|pick/pack|returns,frozen,N,8.85,8.87,41.79,semi-auto
WARI1111,WH-01111,Industrial Rd 1111,CN,West,Mumbai,50000.0,1184,12756.02,cross-dock,chilled,N,2.21,6.15,55.93,full-auto
WARI1112,WH-01112,Industrial Rd 1112,DE,West,Berlin,50000.0,1117,14162.39,kitting|cross-dock|returns,ambient,N,5.59,7.52,34.8,full-auto
WARI1113,WH-01113,Industrial Rd 1113,US,South,Chennai,50000.0,1193,11589.08,pick/pack,chilled,N,4.44,7.3,43.16,semi-auto
WARI1114,WH-01114,Industrial Rd 1114,SG,East,Austin,50000.0,1589,14033.55,kitting|pick/pack,ambient,N,5.59,5.02,39.71,semi-auto
WARI1115,WH-01115,Market Blvd 1115,IN,South,Pune,50000.0,1116,10190.15,returns|kitting,chilled,N,3.67,0.65,11.39,semi-auto
WARI1116,WH-01116,Main St 1116,CN,West,Berlin,50000.0,1309,12982.86,VAS,ambient,N,4.39,6.01,41.71,full-auto
WARI1117,WH-01117,Main St 1117,DE,South,Chicago,50000.0,1599,11820.41,VAS|pick/pack,ambient,N,4.35,5.09,30.84,semi-auto
WARI1118,WH-01118,Harbor Way 1118,SG,Central,Mumbai,50000.0,1547,10026.33,cross-dock|pick/pack|VAS,ambient,N,7.15,7.89,59.94,semi-auto
WARI1119,WH-01119,Industrial Rd 1119,MX,Central,Chicago,50000.0,1523,11735.58,VAS|pick/pack|kitting,ambient,N,5.43,4.23,35.02,semi-auto
WARI1120,WH-01120,Market Blvd 1120,IN,West,Pune,50000.0,1358,12335.27,cross-dock|returns,chilled,N,10.72,9.49,25.13,semi-auto
WARI1121,WH-01121,Industrial Rd 1121,BR,Central,Aurora,50000.0,1157,16403.55,returns,frozen,N,6.36,7.81,51.8,full-auto
WARI1122,WH-01122,Main St 1122,SG,Central,Mumbai,50000.0,1633,15310.32,VAS|cross-dock|kitting,ambient,N,9.85,11.22,45.73,semi-auto
WARI1123,WH-01123,Main St 1123,SG,South,Aurora,50000.0,1413,12846.41,returns|kitting,chilled,N,1.94,-1.32,15.48,semi-auto
WARI1124,WH-01124,Market Blvd 1124,SG,South,Berlin,50000.0,1670,12745.25,returns,ambient,N,5.3,6.73,36.46,full-auto
WARI1125,WH-01125,Harbor Way 1125,DE,Central,Austin,50000.0,1924,16578.64,cross-dock|returns|kitting,ambient,N,13.12,12.21,34.19,semi-auto
WARI1126,WH-01126,Industrial Rd 1126,CN,South,Pune,50000.0,1186,15099.96,returns,ambient,N,10.57,8.74,61.7,manual
WARI1127,WH-01127,Main St 1127,SG,South,Berlin,50000.0,1478,10656.85,kitting|pick/pack|cross-dock,chilled,N,7.3,7.31,29.0,semi-auto
WARI1128,WH-01128,Main St 1128,IN,North,Chennai,50000.0,1352,10933.98,VAS|kitting,chilled,Y,7.64,8.74,30.24,full-auto
WARI1129,WH-01129,Market Blvd 1129,IN,Central,Frankfurt,50000.0,1297,10819.58,pick/pack,ambient,N,13.56,12.22,35.2,manual
WARI1130,WH-01130,Harbor Way 1130,CN,Central,Austin,50000.0,1724,11838.19,cross-dock|returns,ambient,N,10.39,11.48,44.83,semi-auto
WARI1131,WH-01131,Main St 1131,CN,North,Mumbai,50000.0,1339,16606.12,returns,chilled,N,7.44,9.76,23.85,semi-auto
WARI1132,WH-01132,Industrial Rd 1132,IN,Central,Chennai,50000.0,1634,12218.1,returns,chilled,Y,3.67,3.35,39.35,semi-auto
WARI1133,WH-01133,Industrial Rd 1133,DE,Central,Pune,50000.0,1446,15683.95,pick/pack,ambient,N,8.31,7.99,34.69,manual
WARI1134,WH-01134,Market Blvd 1134,IN,Central,Frankfurt,50000.0,1117,16513.26,VAS|pick/pack|cross-dock,frozen,N,4.06,4.22,27.23,full-auto
WARI1135,WH-01135,Harbor Way 1135,SG,East,Aurora,50000.0,1925,10955.28,kitting|pick/pack,ambient,N,12.56,11.67,33.17,manual
WARI1136,WH-01136,Harbor Way 1136,MX,South,Berlin,50000.0,1733,13655.21,cross-dock|pick/pack,ambient,N,4.43,3.95,56.87,full-auto
WARI1137,WH-01137,Main St 1137,BR,West,Mumbai,50000.0,1225,16227.82,returns|pick/pack|VAS,ambient,N,11.22,12.54,30.87,semi-auto
WARI1138,WH-01138,Main St 1138,IN,West,Bangalore,50000.0,1696,10492.37,pick/pack,chilled,N,1.77,1.73,36.68,semi-auto
WARI1139,WH-01139,Market Blvd 1139,MX,South,Berlin,50000.0,1733,13980.24,kitting,ambient,N,10.85,11.29,34.98,manual
WARI1140,WH-01140,Main St 1140,CN,South,Pune,50000.0,1465,16489.83,pick/pack|cross-dock,chilled,Y,8.16,10.21,26.09,semi-auto
WARI1141,WH-01141,Industrial Rd 1141,SG,Central,Chennai,50000.0,1256,13738.06,cross-dock,ambient,N,10.38,9.88,41.48,semi-auto
WARI1142,WH-01142,Main St 1142,CN,East,Austin,50000.0,1158,14731.39,VAS|cross-dock|pick/pack,chilled,N,2.04,1.63,47.24,semi-auto
WARI1143,WH-01143,Harbor Way 1143,BR,West,Chennai,50000.0,1600,12412.8,returns|kitting|cross-dock,chilled,Y,6.28,7.27,39.67,manual
WARI1144,WH-01144,Main St 1144,DE,East,Pune,50000.0,1488,14168.01,pick/pack,frozen,N,4.23,4.07,31.88,semi-auto
WARI1145,WH-01145,Market Blvd 1145,BR,South,Austin,50000.0,1470,10939.56,kitting,ambient,Y,4.46,2.88,51.5,semi-auto
WARI1146,WH-01146,Industrial Rd 1146,IN,Central,Frankfurt,50000.0,1273,13551.15,VAS|kitting,ambient,N,11.25,8.77,20.58,manual
WARI1147,WH-01147,Main St 1147,DE,Central,Chennai,50000.0,1354,12798.51,returns|kitting|VAS,ambient,N,4.35,6.69,37.87,full-auto
WARI1148,WH-01148,Industrial Rd 1148,MX,East,Austin,50000.0,1328,15532.38,kitting|cross-dock,chilled,N,3.35,2.5,24.15,full-auto
WARI1149,WH-01149,Harbor Way 1149,MX,East,Aurora,50000.0,1757,14540.06,pick/pack,chilled,N,2.62,1.79,30.92,semi-auto
WARI1150,WH-01150,Industrial Rd 1150,CN,West,Berlin,50000.0,1603,14205.7,returns,ambient,N,2.66,4.31,27.28,full-auto
WARI1151,WH-01151,Industrial Rd 1151,BR,South,Aurora,50000.0,1128,12400.81,returns,chilled,N,8.72,7.59,42.62,semi-auto
WARI1152,WH-01152,Industrial Rd 1152,IN,East,Frankfurt,50000.0,1336,15459.37,returns|cross-dock,ambient,N,4.53,4.58,29.1,full-auto
WARI1153,WH-01153,Industrial Rd 1153,MX,North,Chennai,50000.0,1702,12883.59,returns,chilled,Y,11.7,10.82,37.69,manual
WARI1154,WH-01154,Harbor Way 1154,US,North,Pune,50000.0,1176,15329.05,cross-dock|pick/pack|returns,chilled,Y,11.78,10.35,29.58,semi-auto
WARI1155,WH-01155,Market Blvd 1155,MX,South,Chennai,50000.0,1863,10356.26,returns|kitting|cross-dock,chilled,N,1.61,1.86,31.24,full-auto
WARI1156,WH-01156,Harbor Way 1156,CN,North,Mumbai,50000.0,1124,16638.86,pick/pack|kitting,chilled,N,6.64,5.71,46.65,full-auto
WARI1157,WH-01157,Main St 1157,IN,South,Mumbai,50000.0,1178,15101.95,cross-dock|VAS,ambient,Y,8.98,11.19,31.1,semi-auto
WARI1158,WH-01158,Industrial Rd 1158,DE,East,Chennai,50000.0,1608,15787.93,returns|VAS|cross-dock,ambient,N,5.85,4.49,45.11,full-auto
WARI1159,WH-01159,Market Blvd 1159,IN,Central,Pune,50000.0,1553,14935.73,kitting|pick/pack|VAS,ambient,N,6.78,6.04,35.87,semi-auto
WARI1160,WH-01160,Harbor Way 1160,US,Central,Berlin,50000.0,1302,12009.1,cross-dock|pick/pack,ambient,N,1.33,0.17,41.58,full-auto
WARI1161,WH-01161,Market Blvd 1161,CN,North,Austin,50000.0,1692,13268.74,VAS|returns,ambient,N,8.7,8.79,31.94,full-auto
WARI1162,WH-01162,Main St 1162,SG,Central,Bangalore,50000.0,1668,13401.99,returns|cross-dock,ambient,N,6.46,4.11,19.63,semi-auto
WARI1163,WH-01163,Industrial Rd 1163,CN,South,Chicago,50000.0,1731,16413.45,returns,ambient,Y,11.85,11.15,14.47,manual
WARI1164,WH-01164,Main St 1164,DE,West,Chennai,50000.0,1952,14198.86,returns|pick/pack|VAS,ambient,N,5.67,6.07,26.07,manual
WARI1165,WH-01165,Main St 1165,DE,West,Mumbai,50000.0,1645,10777.14,kitting|cross-dock,chilled,N,7.56,4.25,19.93,semi-auto
WARI1166,WH-01166,Market Blvd 1166,IN,South,Aurora,50000.0,1175,12406.18,kitting|returns,ambient,N,6.34,7.35,39.63,manual
WARI1167,WH-01167,Main St 1167,US,East,Mumbai,50000.0,1246,10523.79,pick/pack,ambient,N,7.14,7.41,25.49,semi-auto
WARI1168,WH-01168,Main St 1168,US,North,Chicago,50000.0,1493,12423.31,returns|pick/pack,frozen,N,5.57,5.9,38.45,semi-auto
WARI1169,WH-01169,Industrial Rd 1169,DE,East,Bangalore,50000.0,1709,11419.5,pick/pack,chilled,N,3.7,3.5,41.84,semi-auto
WARI1170,WH-01170,Main St 1170,SG,East,Frankfurt,50000.0,1396,15571.82,returns|kitting,ambient,N,7.3,8.11,40.6,semi-auto
WARI1171,WH-01171,Industrial Rd 1171,IN,North,Mumbai,50000.0,1576,15753.82,pick/pack|kitting|cross-dock,ambient,N,5.42,5.11,41.38,semi-auto
WARI1172,WH-01172,Harbor Way 1172,US,South,Frankfurt,50000.0,1150,14609.48,returns|cross-dock,frozen,N,5.1,7.01,28.53,semi-auto
WARI1173,WH-01173,Market Blvd 1173,DE,North,Austin,50000.0,1161,15867.26,kitting,chilled,N,4.52,5.33,28.38,full-auto
WARI1174,WH-01174,Main St 1174,CN,South,Frankfurt,50000.0,1651,13927.35,cross-dock|VAS|returns,ambient,N,10.95,12.81,45.07,manual
WARI1175,WH-01175,Market Blvd 1175,DE,North,Mumbai,50000.0,1690,14926.31,pick/pack|kitting|cross-dock,ambient,Y,5.08,4.02,19.85,semi-auto
WARI1176,WH-01176,Market Blvd 1176,DE,South,Pune,50000.0,1627,12628.07,returns|cross-dock,ambient,N,9.99,7.33,17.37,manual
WARI1177,WH-01177,Harbor Way 1177,MX,Central,Frankfurt,50000.0,1884,10314.56,pick/pack,ambient,Y,16.31,14.58,36.23,manual
WARI1178,WH-01178,Harbor Way 1178,BR,West,Aurora,50000.0,1307,13326.39,pick/pack|kitting,ambient,N,3.93,2.71,62.46,manual
WARI1179,WH-01179,Harbor Way 1179,CN,Central,Chicago,50000.0,1451,11267.21,VAS,ambient,N,5.48,8.38,32.88,semi-auto
WARI1180,WH-01180,Main St 1180,US,South,Bangalore,50000.0,1973,13151.11,cross-dock|pick/pack,chilled,N,11.26,10.71,26.02,manual
WARI1181,WH-01181,Main St 1181,CN,Central,Chicago,50000.0,1118,11042.05,VAS|pick/pack,frozen,Y,2.6,3.7,36.38,manual
WARI1182,WH-01182,Market Blvd 1182,DE,West,Berlin,50000.0,1827,12396.6,VAS|returns|cross-dock,ambient,N,0.81,0.44,38.56,semi-auto
WARI1183,WH-01183,Harbor Way 1183,US,East,Pune,50000.0,1314,10074.35,pick/pack,ambient,N,2.63,5.69,34.43,semi-auto
WARI1184,WH-01184,Industrial Rd 1184,US,Central,Austin,50000.0,1245,13337.47,VAS|cross-dock|returns,frozen,Y,7.79,8.67,33.1,semi-auto
WARI1185,WH-01185,Industrial Rd 1185,MX,North,Berlin,50000.0,1354,14376.55,pick/pack|VAS|kitting,chilled,Y,3.14,2.18,36.14,full-auto
WARI1186,WH-01186,Main St 1186,MX,East,Aurora,50000.0,1243,15948.92,kitting|pick/pack,ambient,N,2.58,2.8,30.93,full-auto
WARI1187,WH-01187,Market Blvd 1187,SG,Central,Pune,50000.0,1362,16071.48,pick/pack|returns|kitting,ambient,N,6.88,7.64,33.34,semi-auto
WARI1188,WH-01188,Industrial Rd 1188,SG,East,Frankfurt,50000.0,1593,13252.88,cross-dock,ambient,N,12.54,12.48,26.99,semi-auto
WARI1189,WH-01189,Main St 1189,DE,Central,Bangalore,50000.0,1193,11627.38,pick/pack|cross-dock|returns,chilled,N,5.5,7.02,33.79,full-auto
WARI1190,WH-01190,Harbor Way 1190,IN,Central,Mumbai,50000.0,1613,13477.44,VAS,frozen,N,5.97,4.8,18.95,semi-auto
WARI1191,WH-01191,Harbor Way 1191,MX,West,Bangalore,50000.0,1660,10298.19,VAS|pick/pack|cross-dock,chilled,N,6.32,8.28,54.44,full-auto
WARI1192,WH-01192,Main St 1192,IN,West,Chennai,50000.0,1662,13375.98,returns|VAS,ambient,N,10.49,9.68,31.01,semi-auto
WARI1193,WH-01193,Market Blvd 1193,MX,North,Chennai,50000.0,1312,12817.33,cross-dock|returns|kitting,ambient,N,9.06,8.91,52.28,semi-auto
WARI1194,WH-01194,Main St 1194,MX,North,Bangalore,50000.0,1124,15377.46,VAS|pick/pack|returns,frozen,N,3.12,4.15,42.78,semi-auto
WARI1195,WH-01195,Harbor Way 1195,SG,Central,Chicago,50000.0,1392,13913.07,VAS,ambient,N,4.44,4.73,62.41,semi-auto
WARI1196,WH-01196,Market Blvd 1196,DE,Central,Berlin,50000.0,1266,13168.3,returns|kitting|pick/pack,chilled,N,5.04,3.9,42.66,full-auto
WARI1197,WH-01197,Industrial Rd 1197,IN,North,Chennai,50000.0,1207,14572.97,cross-dock,ambient,N,6.97,7.67,46.03,semi-auto
WARI1198,WH-01198,Industrial Rd 1198,DE,North,Austin,50000.0,1330,11000.97,kitting,ambient,N,5.34,3.52,24.28,semi-auto
WARI1199,WH-01199,Main St 1199,MX,East,Chennai,50000.0,1951,12415.5,kitting|pick/pack,ambient,N,11.85,10.3,14.87,manual
WARI1200,WH-01200,Harbor Way 1200,SG,East,Frankfurt,50000.0,1323,16663.62,returns|cross-dock,ambient,N,10.37,11.06,16.15,manual
